_id	senselabel	country	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.ppmi.x	LeNC77.ppmi.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.MaxWeight	LeNC44.ppmi.SummedWeights	LeNC44.ppmi.Non-zeroWeights	LeNC44.ppmi.MaxWeightedWord	_text	LeNC44.L1LLR.MaxWeight	LeNC44.L1LLR.SummedWeights	LeNC44.L1LLR.Non-zeroWeights	LeNC44.L1LLR.MaxWeightedWord	LeNC44.L1LLRx5.MaxWeight	LeNC44.L1LLRx5.SummedWeights	LeNC44.L1LLRx5.Non-zeroWeights	LeNC44.L1LLRx5.MaxWeightedWord	LeNC77.ppmi.MaxWeight	LeNC77.ppmi.SummedWeights	LeNC77.ppmi.Non-zeroWeights	LeNC77.ppmi.MaxWeightedWord	LeNC77.L1LLR.MaxWeight	LeNC77.L1LLR.SummedWeights	LeNC77.L1LLR.Non-zeroWeights	LeNC77.L1LLR.MaxWeightedWord	LeNC77.L1LLRx5.MaxWeight	LeNC77.L1LLRx5.SummedWeights	LeNC77.L1LLRx5.Non-zeroWeights	LeNC77.L1LLRx5.MaxWeightedWord
koper/noun/parool19990703/4424	"""buyer"""	NL	-1.2107255195	0.7661287312	-1.6423204692	-0.041112497	1.3153897486	2.0399713633	-0.9033478522	1.9518365346	-0.5796709374	0.1432343283	0.185612275	1.4803874228	1.39	3.71	9	wensen(1.39)	"En bouwers hebben daarnaast ook nog te maken met de wensen van de <font color=""red"">kopers</font> , die eerder klagen als het ze niet zint ."	6.46	21.64	9	de(6.46)	8.07	33.1	9	de(8.07)	1.16	2.89	10	wensen(1.16)	6.1	23.2	10	de(6.1)	7.71	36.29	10	de(7.71)
koper/noun/parool19990902/22760	"""buyer"""	NL	-0.1660091079	0.4046605154	-2.5671537062	-0.6618651762	0.6738421253	3.4840562322	-0.1745257498	1.0167510735	-1.5889302656	0.4585721506	0.4604742624	2.9565948667	0.67	2.53	6	sommige(0.67)	""" Bij sommige gerechtshoven hebben <font color=""red"">kopers</font> gelijk gekregen , bij andere juist de gemeenten ."	6.46	20.96	6	de(6.46)	8.07	30.24	6	de(8.07)	0.42	1.8	6	sommige(0.42)	6.1	20.28	6	de(6.1)	7.71	29.51	6	de(7.71)
koper/noun/parool19990902/58951	"""buyer"""	NL	-0.069009809	0.549532061	-1.9188398862	1.2183184147	2.0432694025	1.704826042	-2.6668992877	3.18568932	-0.3912668488	-0.5722524079	-0.8653521009	1.5226290877	0.74	3.27	8	geen(0.74)	"Uit het onderzoek blijkt bovendien dat twintig procent van de beoordeelde offertes in geen verhouding staat tot het jaarinkomen van de <font color=""red"">koper(s)</font> ."	6.46	24.06	8	de(6.46)	8.07	35.75	8	de(8.07)	2.3	4.69	10	offertes(2.3)	6.1	26.68	10	de(6.1)	7.71	39.06	10	de(7.71)
koper/noun/parool19991013/25028	"""buyer"""	NL	0.0992334358	-1.2895893366	-2.2822430903	1.9790715164	2.9928571441	2.1272099289	1.623563327	1.4606201488	-0.24975386	-0.9926315582	0.2427634807	2.1560451153	2.62	6.5	11	trekken(2.62)	" <font color=""red"">Kopers</font> lijken zich niets aan te trekken van de opkruipende rente en betaalden in Amsterdam ruim 27 procent meer voor een huis dan een jaar geleden ."	6.46	33.5	11	de(6.46)	8.07	48.93	11	de(8.07)	2.21	6.07	11	trekken(2.21)	6.1	36.5	11	de(6.1)	7.71	52.68	11	de(7.71)
koper/noun/parool19991028/44092	"""buyer"""	NL	-1.1952242395	0.3735479429	-5.8144032167	-0.8342285594	0.670276015	6.4321898898	-3.1206064152	-3.2506817044	-2.1034930187	1.8458347751	0.4797618477	3.9916628685	0.58	1.0	2	voor(0.58)	"Twee dagen later reeds hadden de eerste <font color=""red"">kopers</font> voor het Omroepbedrijf Amsterdam ( OBA ) , dat voor zendgemachtigde Salto onder de merknaam AT 5 een programma produceert , zich naar verluidt gemeld ."	6.46	11.69	2	de(6.46)	8.07	14.91	2	de(8.07)	1.25	2.12	4	etalage(1.25)	6.1	13.81	4	de(6.1)	7.71	19.73	4	de(7.71)
koper/noun/parool20000104/24377	"""buyer"""	NL	0.0596064397	-0.3140047128	2.0464888343	-3.1961015532	1.7680841811	-3.6951383871	0.8664441884	1.6768481832	0.6422338777	3.0921408076	3.1699164896	-0.0094232995	1.55	4.76	8	bieden(1.55)	"Samen met internetbedrijf Ibidlive onderzoekt het de mogelijkheid om <font color=""red"">kopers</font> via het net te laten bieden , tegelijk met de gegadigden die zich op maandagen op de veiling verzamelen ."	6.46	20.96	8	de(6.46)	8.07	32.59	8	de(8.07)	1.62	5.97	10	internetbedrijf(1.62)	6.1	23.86	10	de(6.1)	7.71	37.5	10	de(7.71)
koper/noun/parool20000614/19386	"""buyer"""	NL	-0.5750248048	1.0062133704	-2.2024777113	4.8073031615	4.7530050545	-0.3692230782	-0.3091530262	0.6461042742	0.6505148186	-1.880402541	-2.3889535239	-0.0155889938	0.83	3.31	9	zijn(0.83)	""" <font color=""red"">Kopers</font> van Vinex-woningen zijn in ieder geval beter uit dan mensen die zich op de markt van bestaande woningen begeven ."	4.76	18.26	9	van(4.76)	6.37	30.16	9	van(6.37)	0.68	2.82	10	zijn(0.68)	4.8	20.82	10	van(4.8)	6.4	34.24	10	van(6.4)
koper/noun/parool20000831/17132	"""buyer"""	NL	0.5622708065	-1.4840912045	-2.7359767009	0.7082278951	2.0226194396	2.8225204197	2.2577079224	2.214557731	-1.5494244971	-0.2547405479	-0.1349078132	2.8503435594	2.0	5.14	10	makelaars(2.0)	""" Door de schaarste zie je dat makelaars willen dat <font color=""red"">kopers</font> sneller beslissen ."	6.46	24.06	10	de(6.46)	8.07	37.01	10	de(8.07)	2.0	4.58	9	makelaars(2.0)	6.1	23.24	9	de(6.1)	7.71	35.24	9	de(7.71)
koper/noun/parool20000905/21373	"""buyer"""	NL	0.1652221701	0.5343633185	1.463449956	1.5344319422	0.9730899786	-0.5964232966	-0.1804065628	0.9844293343	1.3037923794	0.1227165774	-0.4109183625	-0.2669308451	0.42	2.29	9	de(0.42)	"Er liep ook een aanstaande <font color=""red"">koper</font> rond die na bezichtiging de vraag stelde : "" Hoe heet dit hotel ook alweer ? """	6.46	23.1	8	de(6.46)	8.07	33.19	9	de(8.07)	0.58	2.46	9	vraag(0.58)	6.1	25.75	9	de(6.1)	7.71	37.25	9	de(7.71)
koper/noun/parool20000912/32384	"""buyer"""	NL	-0.5539043872	-3.6125581762	-2.840038128	0.317019395	1.5868930333	3.124414981	-3.108737425	1.7484848544	-0.9868160777	-0.0851111274	0.0686895681	2.308719423	2.56	5.6	7	Elsevier(2.56)	"Een van de mogelijke <font color=""red"">kopers</font> van de opleidingen is PCM Uitgevers , dat al langer zoekt naar uitbreiding in de opleidingensfeer ."	6.46	24.76	7	de(6.46)	8.07	35.41	7	de(8.07)	2.0	4.45	8	Elsevier(2.0)	6.1	25.25	8	de(6.1)	7.71	36.98	8	de(7.71)
koper/noun/parool20001109/33363	"""buyer"""	NL	-1.1252649488	2.9606471725	2.9051175547	3.8308844448	-1.1421157156	-2.314585278	-3.0545077429	1.4009546571	2.4711111605	0.8437088152	-1.6531007991	-0.1110651776	2.03	3.46	6	vond(2.03)	"Die aantallen zijn pittig , zeker vergeleken met de markt van tien jaar geleden , die toen op haar top was en bijna elke snipper werd verkocht - zelfs de krant waarop de schilder zijn kwasten had uitgestreken vond een enthousiaste <font color=""red"">koper</font> met dollartekens in zijn ogen ."	6.59	19.49	6	vond(6.59)	8.2	26.12	6	vond(8.2)	1.62	2.45	6	vond(1.62)	6.41	19.44	5	vond(6.41)	8.01	25.99	6	vond(8.01)
koper/noun/parool20001221/4664	"""buyer"""	NL	-1.9061110663	-4.5503520211	5.348336475	3.629387511	1.3543559928	-4.5495309287	-2.870713129	-1.1960700584	3.4388282742	0.7280483251	-0.206272603	-2.8643993023	1.84	6.02	10	per(1.84)	"Het kan ook gebeuren dat een <font color=""red"">koper</font> een stuk per se wil hebben en daar meer dan het hoogste bod voor over heeft ."	5.33	25.96	10	een(5.33)	6.94	39.89	10	een(6.94)	1.28	5.05	10	per(1.28)	5.28	28.97	10	een(5.28)	6.88	44.15	10	een(6.88)
koper/noun/parool20010113/81900	"""buyer"""	NL	-2.4352610111	2.6081177384	0.2998212879	1.5390894489	-0.6499296876	0.8355436802	-1.7113538879	3.9597820967	0.1739855184	1.0163587269	-0.5364245242	1.3658413291	3.35	9.34	8	opdringerige(3.35)	"' Als het opdringerige <font color=""red"">koper</font> schalt , zoekt de kijker haastig een ander kanaal . '"	6.46	32.7	8	de(6.46)	8.07	45.17	8	de(8.07)	2.79	7.54	8	opdringerige(2.79)	6.1	31.84	8	de(6.1)	7.71	44.33	8	de(7.71)
koper/noun/parool20010127/10928	"""buyer"""	NL	0.985001177	0.710231656	6.3558396783	-0.7098182179	-3.1023619245	-2.6523357636	0.8086188874	0.0725335637	2.8073872216	2.7782231368	2.1043641996	-2.3409814054	1.66	5.52	9	koopt(1.66)	"Zo'n <font color=""red"">koper</font> gooit het hek op slot en je weet nooit wat -ie hiermee doet ."	5.33	27.35	9	een(5.33)	6.94	40.05	9	een(6.94)	1.82	5.18	9	koopt(1.82)	5.28	29.19	9	een(5.28)	6.88	41.71	9	een(6.88)
koper/noun/parool20010310/32004	"""buyer"""	NL	0.097547124	-0.7275844563	-0.2968314235	-0.231511225	-0.0803392194	1.6912245132	3.2397509589	0.5324234386	-0.3395320367	0.9602637423	1.3848999482	1.6911697487	1.05	3.63	7	fiscus(1.05)	" <font color=""red"">Kopers</font> van een milieuvriendelijke diesel-bestelwagen ontvangen zelfs bijna veertienhonderd gulden ."	6.46	20.49	7	de(6.46)	8.07	30.17	7	de(8.07)	2.1	6.73	10	zevenhonderd(2.1)	6.1	26.7	10	de(6.1)	7.71	40.48	10	de(7.71)
koper/noun/parool20010407/42414	"""buyer"""	NL	2.2482484558	0.812913152	1.30572982	2.074926296	1.3863951341	-0.5041935982	2.3909184154	-1.1591516168	1.2643606099	0.3636483913	0.1281921757	-0.4485957249	2.76	8.13	11	neertellen(2.76)	"De <font color=""red"">koper</font> werd daarop zodanig door de verdachte bedreigd , dat hij besloot aangifte te doen ."	6.46	34.79	11	De(6.46)	8.07	50.66	11	De(8.07)	3.08	7.45	11	neertellen(3.08)	6.1	35.07	11	De(6.1)	7.71	50.67	11	De(7.71)
koper/noun/parool20010609/74803	"""buyer"""	NL	0.4343632594	-2.7780304218	-3.2041610869	-1.1185792044	1.3647980164	4.2080789583	2.4055474513	2.3630554471	-1.8448117576	0.0276314896	0.8395473612	3.2162106401	2.54	4.36	6	particuliere(2.54)	"Zij proberen nu de extra kosten af te wentelen op de particuliere <font color=""red"">kopers</font> ."	6.46	20.71	6	de(6.46)	8.07	29.94	6	de(8.07)	1.98	3.55	7	particuliere(1.98)	6.1	21.05	6	de(6.1)	7.71	30.38	6	de(7.71)
koper/noun/parool20010725/8240	"""buyer"""	NL	1.3630861175	0.4072688404	2.5873101696	-0.4198498847	-1.0480385594	-0.5920710507	1.2130269793	-0.2648967108	1.1042054025	1.8258705211	1.2765412866	-0.3512167945	2.33	6.04	8	verkocht(2.33)	"Het wordt wel altijd gemeld aan de <font color=""red"">koper</font> ."	6.46	30.36	8	de(6.46)	8.07	42.89	8	de(8.07)	2.33	5.5	8	verkocht(2.33)	6.18	31.21	8	verkocht(6.18)	7.79	43.7	8	verkocht(7.79)
koper/noun/parool20010801/33581	"""buyer"""	NL	4.4419209991	4.0840419559	-3.6994241089	-4.6998350535	-2.9238977787	5.8849330105	-0.5393196068	-5.275011327	-3.3599464696	2.4759766525	2.9160550373	4.8137096042	2.81	4.78	5	hout(2.81)	"Daar heeft de <font color=""red"">koper</font> nu al spijt van , "" zegt Wamper beslist ."	6.46	19.38	5	de(6.46)	8.07	27.08	5	de(8.07)	2.58	4.14	5	hout(2.58)	6.1	19.32	5	de(6.1)	7.71	26.99	5	de(7.71)
koper/noun/parool20010910/8638	"""buyer"""	NL	0.3358366119	0.5191960594	0.2578574011	0.4364285265	0.4839785729	0.8492090286	0.134278982	0.5086323777	0.178905469	0.6165317159	0.4098703304	0.8123649643	1.14	3.44	8	zodat(1.14)	"Op een kalender wordt de geboortedag van de <font color=""red"">koper</font> genoteerd , zodat er elk jaar een verjaardagskaartje op de mat valt ."	6.46	26.7	8	de(6.46)	8.07	38.61	8	de(8.07)	0.83	2.72	8	zodat(0.83)	6.1	27.2	8	de(6.1)	7.71	39.22	8	de(7.71)
koper/noun/parool20011011/30770	"""buyer"""	NL	2.1620241286	-1.034339397	3.291189173	-0.8393497091	-0.5026842969	-1.3162325601	2.6765777256	1.7054328622	2.1832885897	1.12443164	1.1911449664	-0.787286736	6.14	12.46	11	verkopers(6.14)	"Dat behoort trage , logge handel te zijn , waar <font color=""red"">kopers</font> en verkopers de tijd nemen om een goede deal te bereiken ."	8.2	41.18	11	verkopers(8.2)	9.81	58.04	11	verkopers(9.81)	5.76	11.18	12	verkopers(5.76)	8.3	40.15	12	verkopers(8.3)	9.91	57.03	12	verkopers(9.91)
koper/noun/parool20011207/8931	"""buyer"""	NL	0.7626224305	0.0732116656	1.6908774051	2.1290115038	1.5790387663	-0.6631123964	0.8196775315	0.4445554643	1.2655930511	0.2117683743	0.4711892154	-0.3958671276	1.83	8.03	11	prijzen(1.83)	"In Europa zijn <font color=""red"">kopers</font> een stuk voorzichtiger ."	6.46	39.25	11	De(6.46)	8.07	56.18	11	De(8.07)	1.94	8.58	13	prijzen(1.94)	6.1	43.5	13	De(6.1)	7.71	63.26	13	De(7.71)
koper/noun/parool20020111/6146	"""buyer"""	NL	0.4066525058	0.7402577357	-0.1721292931	-1.1129214126	-0.4498555616	1.6772728342	0.3261151729	0.877039279	-0.2677414514	1.1899119035	1.3505791949	1.0636673779	1.57	5.67	8	belangstelling(1.57)	"De belangstelling van <font color=""red"">kopers</font> voor het aanbod viel tegen , zodat de kardinalen en de paus bleven zitten met veel van de 110 vooral zilveren voorwerpen uit hun eigen bezit ."	6.46	31.97	8	De(6.46)	8.07	44.57	8	De(8.07)	1.73	5.4	8	aanbod(1.73)	6.1	33.81	8	De(6.1)	7.71	46.52	8	De(7.71)
koper/noun/parool20020406/13108	"""buyer"""	NL	0.1945159508	0.9419423455	-1.2260008913	-1.1725595463	-0.4273133933	2.6002606972	-0.3360756849	0.4767371245	-1.0431355999	0.9841186403	0.8563299103	2.3014677232	0.42	2.02	6	De(0.42)	"De helft van de <font color=""red"">kopers</font> zijn jonge gezinnen uit het centrum . """	6.46	22.36	6	De(6.46)	8.07	31.52	7	De(8.07)	0.28	1.09	5	De(0.28)	6.1	19.74	5	De(6.1)	7.71	27.18	5	De(7.71)
koper/noun/parool20020420/10524	"""buyer"""	NL	0.7378221296	1.2982077484	0.2974662566	-0.1862792166	-0.0750870359	1.236808124	0.0994156735	0.1546463391	0.0260168942	0.8582327392	0.7579663208	1.1027599926	1.8	5.59	8	massa(1.8)	"De <font color=""red"">kopers</font> van het eerste uur worden gecompenseerd ."	6.46	27.26	8	De(6.46)	8.07	39.34	8	De(8.07)	1.35	4.22	9	massa(1.35)	6.1	26.94	8	De(6.1)	7.71	38.94	9	De(7.71)
koper/noun/parool20020516/12060	"""copper"""	NL	-0.9688913738	0.6697062683	-5.511110845	-1.0333977361	2.1945855094	6.565672494	-1.1141565445	-0.2353110288	-2.9709976766	0.3077337036	0.2248067334	4.6911927148	0.42	1.06	3	de(0.42)	"Tallozen verdwenen in de mist der tijden , anderen kwamen voorgoed terecht in <font color=""red"">koper</font> , aan de gevel , ' schrijft Jeroen Wielaert , niet zonder gevoel voor drama ."	6.46	11.63	3	de(6.46)	8.07	16.34	3	de(8.07)	0.3	0.98	5	anderen(0.3)	6.1	10.65	5	de(6.1)	7.71	16.24	5	de(7.71)
koper/noun/parool20020516/43194	"""buyer"""	NL	0.8260468674	0.1499563001	2.4312182397	0.490810932	0.0819217758	-1.1008382751	0.9908519798	0.4532087248	1.668244685	0.8930918479	0.9300541244	-0.7368477587	1.66	8.3	12	kopen(1.66)	"Bij een zakkende rente komen er meer <font color=""red"">kopers</font> op de markt ."	6.46	40.41	12	de(6.46)	8.07	57.86	12	de(8.07)	1.82	8.45	11	kopen(1.82)	6.1	44.97	11	de(6.1)	7.71	62.39	11	de(7.71)
koper/noun/parool20020601/71107	"""buyer"""	NL	0.7540716429	0.4257364049	2.297920665	0.2545683964	-0.1943104308	-0.6566000248	0.7721321641	0.2394001738	1.3157354158	0.9028441062	0.581361013	-0.3403259241	2.33	6.76	11	verkocht(2.33)	""" Han en Carla kende ik natuurlijk wel , van de politiek en van De Kring , maar Carla's zuster Dorien en hun broer Theo ken ik beter , en het was een krankzinnig toeval , maar toen het huis uit de boedel verkocht moest worden , kwam ik daarom als <font color=""red"">koper</font> in aanmerking ."	6.46	35.51	11	de(6.46)	8.07	49.52	12	de(8.07)	2.33	6.19	10	verkocht(2.33)	6.18	38.09	9	verkocht(6.18)	7.79	52.31	9	verkocht(7.79)
koper/noun/parool20020606/52679	"""buyer"""	NL	0.3985048417	1.3170592249	1.5934898153	1.0142728731	0.0643056193	-0.3291443886	-0.1586031868	-0.0090645776	0.9914956662	0.7339360138	0.2780443602	-0.2095164121	1.27	3.3	8	erin(1.27)	"Een paar maanden geleden trokken de eerste <font color=""red"">kopers</font> erin , inmiddels is zo'n zestig procent bewoond ."	6.46	22.65	8	de(6.46)	8.07	32.73	8	de(8.07)	1.08	2.99	7	erin(1.08)	6.1	25.45	7	de(6.1)	7.71	36.32	7	de(7.71)
koper/noun/parool20031001/37015	"""buyer"""	NL	1.1728285436	0.3126572297	0.0580566886	0.1792949081	0.3437417564	1.0615122738	-0.7523127607	-1.2073929417	0.0319972175	0.7071506209	0.5106432985	1.0709588804	1.25	4.28	8	losse(1.25)	"* Uitgeverij Sanoma gaat actie voeren om losse <font color=""red"">kopers</font> van de tijdschrijften over te halen een abonnement te nemen ."	6.46	24.32	8	de(6.46)	8.07	36.05	8	de(8.07)	1.76	4.05	8	abonnement(1.76)	6.1	25.17	8	de(6.1)	7.71	36.97	8	de(7.71)
koper/noun/parool20031128/10224	"""buyer"""	NL	-0.2045601981	1.0883274992	-3.5762404704	0.4046630817	3.2125217926	3.1178056669	-0.4984300903	0.8607546678	-1.9092245489	-0.5672711313	-1.3911094296	2.7048237044	0.78	2.12	5	dienden(0.78)	"Om in aanmerking te komen voor een gelimiteerde uitgave ( 250 stuks ) van de dvd van de film Terminator , Rise of the Machines , dienden de <font color=""red"">kopers</font> , gisteren in Amsterdam , enige gelijkenis te vertonen met het belangrijkste personage uit de film ."	6.46	12.0	5	de(6.46)	8.07	18.77	5	de(8.07)	0.49	1.45	6	dienden(0.49)	6.1	11.06	6	de(6.1)	7.71	17.73	6	de(7.71)
koper/noun/parool20040301/8300	"""buyer"""	NL	-4.7168903138	-0.1556277043	-3.8862619767	-1.4839570915	0.3389370955	4.9291442294	-4.3757539152	0.718929772	-2.1702108526	0.2733153073	0.4794147091	3.3521576576	3.03	5.53	10	vrijwaart(3.03)	"Eigen Huis heeft hoge verwachtingen van de toets , omdat die de <font color=""red"">koper</font> vrijwaart van aansprakelijkheid : "" Kijk naar Leidschenveen , waar grote problemen zijn ; daar staan duizenden huizen ."	6.46	23.11	10	de(6.46)	8.07	34.81	10	de(8.07)	2.47	4.61	10	vrijwaart(2.47)	6.1	23.81	9	de(6.1)	7.71	36.46	10	de(7.71)
koper/noun/trouw19990108/17413	"""buyer"""	NL	-1.4102076423	-1.4510136453	0.0636142012	8.6777597428	7.0304475114	1.4628563228	1.1474250321	2.7210809662	-0.5477667597	-3.810165204	-1.9522860259	4.4745840965	5.44	11.29	9	potentiële(5.44)	"Ford en Volkswagen ( de nummers 2 en 4 op de lijst van grootste autofabrikanten ) duiken geregeld op als potentiële <font color=""red"">kopers</font> van kleinere fabrieken ."	7.68	27.16	9	potentiële(7.68)	9.29	39.68	9	potentiële(9.29)	4.91	10.31	10	potentiële(4.91)	7.59	29.44	10	potentiële(7.59)	9.2	42.34	10	potentiële(9.2)
koper/noun/trouw19990719/27967	"""buyer"""	NL	0.959102676	1.0761054418	-0.1458653636	-0.9491414912	-0.5228912045	1.3378877774	0.2318683482	-0.5209215029	-0.1458544436	1.3334243579	1.2868743774	0.7760006304	0.98	5.98	12	omhoog(0.98)	"Zo'n transactie laat de prijzen van de huizen pijlsnel omhoog schieten , en de nieuwe <font color=""red"">koper</font> is veel duurder uit dan als er niet met zijn woning was gespeculeerd ."	6.46	33.04	12	de(6.46)	8.07	50.6	12	de(8.07)	1.26	5.77	12	omhoog(1.26)	6.1	36.75	12	de(6.1)	7.71	54.91	12	de(7.71)
koper/noun/trouw19991215/34565	"""buyer"""	NL	-0.9829436534	2.1341483458	-0.8976941774	6.260939219	5.0885599002	-2.6948441846	-1.8929498504	1.3974521527	2.4763320795	-2.1358952275	-3.5117803321	-0.3159662848	2.03	5.57	8	gevonden(2.03)	"Beide partijen hebben elkaar nu gevonden op de vaststelling dat de <font color=""red"">koper</font> vrij moet zijn in zijn keuze al dan niet diensten te betrekken van de corporatie en een deel van de winst af te staan ."	6.59	30.94	8	gevonden(6.59)	8.2	43.41	8	gevonden(8.2)	1.62	4.36	8	gevonden(1.62)	6.41	30.37	8	gevonden(6.41)	8.01	42.96	8	gevonden(8.01)
koper/noun/trouw19991223/17133	"""buyer"""	NL	0.5995879015	2.5041065693	5.1890787481	-3.791381399	-0.8843119463	-4.2857272169	2.3060386231	2.3030936725	4.0863402501	0.2585876744	3.7870612827	0.2832871882	6.14	13.5	8	verkoper(6.14)	"Geïnteresseerde <font color=""red"">kopers</font> hebben nog maar even de tijd ."	8.2	33.1	8	verkoper(8.2)	9.81	45.18	8	verkoper(9.81)	5.76	12.25	9	verkoper(5.76)	8.3	33.67	9	verkoper(8.3)	9.91	46.06	9	verkoper(9.91)
koper/noun/trouw20000401/80838	"""buyer"""	NL	-0.0069857283	0.6727104942	0.2420161818	-1.6336503659	-0.7197039227	2.0841201767	0.3538845445	1.2578727388	-0.4463234668	1.062457886	1.1943187592	1.3992846245	2.43	7.91	10	zoekt(2.43)	"Peapod staat echter op de rand van het faillissement en zoekt <font color=""red"">kopers</font> ."	6.46	38.35	10	de(6.46)	8.07	53.13	10	de(8.07)	2.06	7.05	11	zoekt(2.06)	6.1	38.16	11	de(6.1)	7.71	53.7	11	de(7.71)
koper/noun/trouw20000701/94183	"""buyer"""	NL	0.8179333118	-0.1854783501	-2.2789810771	-0.3748007128	2.2179658418	2.3298753068	0.9609333239	0.6585338342	-0.6180166305	-0.5892394013	1.5711016087	1.531698753	2.41	6.8	8	eventueel(2.41)	"Als u uw huis in de loop van het jaar verkoopt , kunt u eventueel met de <font color=""red"">koper</font> overeenkomen om het eigenaardeel van de OZB te verrekenen ."	6.46	29.26	8	de(6.46)	8.07	41.03	8	de(8.07)	2.33	6.75	8	verkoopt(2.33)	6.18	31.3	8	verkoopt(6.18)	7.79	43.37	8	verkoopt(7.79)
koper/noun/trouw20000824/28045	"""buyer"""	NL	-0.6225625033	-0.1900443147	0.6623539959	2.2588309661	1.7482149665	0.0290947901	0.1478765372	1.8756967448	0.9148169696	0.0566657499	-0.7303168061	0.595048683	2.41	6.65	9	eventuele(2.41)	"Een goeie locatie voor een eventuele <font color=""red"">koper</font> ."	6.46	31.07	9	De(6.46)	8.07	43.28	9	De(8.07)	2.1	5.48	8	eventuele(2.1)	6.1	30.84	8	De(6.1)	7.71	42.02	8	De(7.71)
koper/noun/trouw20020116/40543	"""copper"""	NL	3.5616539203	1.6365767583	-0.150895311	-4.8229956523	-3.277872195	3.190717101	1.485625042	-2.6384466761	-1.2528700889	2.9688115748	3.3303071506	1.783044025	3.13	12.71	11	grondstoffen(3.13)	"Dat al deze legers inmiddels ook de grondstoffen van Congo hebben ontdekt , als <font color=""red"">koper</font> , goud , diamant en coltan , dat veel gebruikt wordt bij de productie van mobiele telefoons , maakt een oplossing van het conflict er niet eenvoudiger op ."	6.46	38.25	11	de(6.46)	8.07	52.88	11	de(8.07)	3.03	11.73	11	grondstoffen(3.03)	6.1	40.7	11	de(6.1)	7.71	57.67	11	de(7.71)
koper/noun/trouw20020125/36063	"""buyer"""	NL	-0.3325756126	0.8195739282	1.5875976383	2.6999104311	1.6220856205	-1.0071801824	-0.4039566623	1.1955153468	1.5352141756	-0.2355126236	-0.7385201316	-0.303430246	2.03	5.99	11	vinden(2.03)	"De vraag is of er al een <font color=""red"">koper</font> in Rusland te vinden is , die zijn eigen belang - of de schijn van belangenverstrengeling - buiten de redactielokalen weet te houden ."	6.59	36.46	11	vinden(6.59)	8.2	53.03	11	vinden(8.2)	1.62	5.17	12	vinden(1.62)	6.41	38.49	12	vinden(6.41)	8.01	56.27	12	vinden(8.01)
koper/noun/trouw20020223/75613	"""buyer"""	NL	0.5547879989	1.2836054465	1.518421485	2.0651574935	1.0397805364	-1.0188065295	0.1454027453	0.0120249431	1.4799817705	0.2707638551	-0.2724234896	-0.9409194616	1.43	4.01	9	genoeg(1.43)	""" De <font color=""red"">koper</font> heeft een stoel nodig ."	6.46	23.56	9	De(6.46)	8.07	34.75	9	De(8.07)	1.1	4.63	9	consumenten(1.1)	6.1	26.96	9	De(6.1)	7.71	39.41	9	De(7.71)
koper/noun/trouw20020413/32877	"""copper"""	NL	9.7789206417	4.4528204865	-2.4783987023	-7.3435240028	-6.0438762006	3.032610533	3.2022175037	-9.7131142761	-3.1490946572	4.4690303538	5.8544717023	2.8686539007	4.87	6.24	5	lood(4.87)	"De Afrikanen mengden zand en <font color=""red"">koper</font> door stofgoud en goudklompjes , stopten lood in de ivoren slagtanden om het gewicht op te voeren , en wreven de vale huid van zieke of oude slaven gezond glimmend met olie ."	6.46	18.68	5	De(6.46)	8.07	25.64	5	De(8.07)	4.41	5.32	4	lood(4.41)	6.1	17.43	4	De(6.1)	7.71	23.54	4	De(7.71)
koper/noun/trouw20020803/16631	"""copper"""	NL	9.0459165368	5.5329134416	4.0880275516	-17.1927571125	-16.0174650399	-0.2507376491	1.7063783952	-8.5743113546	0.7670957279	11.8908585125	9.5312036822	-7.9950363987	5.38	14.07	6	chroom(5.38)	"Ook komen kwik , fluoride en fijn stof ( uit rioolslib ) , en arsenicum , <font color=""red"">koper</font> en chroom ( uit geïmpregneerd hout ) vrij ."	4.99	16.71	5	en(4.99)	6.6	23.73	6	en(6.6)	4.98	13.26	5	chroom(4.98)	4.65	17.34	5	chroom(4.65)	6.25	24.8	5	chroom(6.25)
koper/noun/trouw20031129/44145	"""copper"""	NL	1.5261028325	3.4509508472	-3.0216530587	-1.3163457028	0.0883635982	4.3599929017	-1.5857033769	-2.3526940138	-1.9764587605	0.7840701172	0.7825651065	3.3891635297	0.67	2.44	6	kleur(0.67)	"Rood <font color=""red"">koper</font> : zo zou je met enige fantasie de kleur van het omringende herfstbos wel kunnen noemen ."	6.46	16.54	6	de(6.46)	8.07	24.18	6	de(8.07)	0.88	2.09	6	kleur(0.88)	6.1	16.83	6	de(6.1)	7.71	24.72	6	de(7.71)
